Fecha,Hora,AGU,ATM,CEN,LDO,MIR,OBL,VAL
2008-11-10,18,20.000000,,22.000000,29.000000,18.000000,30.000000,16.000000
2008-11-10,19,18.000000,,24.000000,33.000000,17.000000,35.000000,23.000000
2008-11-10,20,16.000000,,25.000000,32.000000,16.000000,34.000000,20.000000
2008-11-10,21,18.000000,,22.000000,33.000000,16.000000,33.000000,14.000000
2008-11-10,22,14.000000,,22.000000,31.000000,14.000000,31.000000,16.000000
2008-11-10,23,16.000000,,20.000000,31.000000,13.000000,28.000000,17.000000
2008-11-11,00,18.000000,,20.000000,31.000000,7.000000,28.000000,17.000000
2008-11-11,01,17.000000,,21.000000,31.000000,6.000000,28.000000,16.000000
2008-11-11,02,17.000000,,16.000000,27.000000,13.000000,24.000000,15.000000
2008-11-11,03,15.000000,,11.000000,25.000000,15.000000,17.000000,11.000000
2008-11-11,04,14.000000,,10.000000,21.000000,13.000000,15.000000,4.000000
2008-11-11,05,14.000000,,11.000000,24.000000,15.000000,15.000000,5.000000
2008-11-11,06,15.000000,,17.000000,25.000000,15.000000,23.000000,6.000000
2008-11-11,07,12.000000,,23.000000,27.000000,14.000000,22.000000,12.000000
2008-11-11,08,16.000000,,30.000000,32.000000,19.000000,29.000000,15.000000
2008-11-11,09,22.000000,,40.000000,46.000000,25.000000,28.000000,10.000000
2008-11-11,10,27.000000,,53.000000,40.000000,25.000000,26.000000,21.000000
2008-11-11,11,22.000000,,54.000000,33.000000,26.000000,34.000000,42.000000
2008-11-11,12,16.000000,,46.000000,28.000000,17.000000,48.000000,32.000000
2008-11-11,13,12.000000,,31.000000,24.000000,7.000000,46.000000,12.000000
2008-11-11,14,8.000000,,17.000000,22.000000,6.000000,28.000000,7.000000
2008-11-11,15,7.000000,,14.000000,19.000000,6.000000,21.000000,6.000000
2008-11-11,16,7.000000,,13.000000,21.000000,8.000000,19.000000,8.000000
2008-11-11,17,8.000000,,17.000000,21.000000,9.000000,21.000000,10.000000
2008-11-11,18,23.000000,,30.000000,36.000000,22.000000,27.000000,20.000000
2008-11-11,19,28.000000,,32.000000,42.000000,26.000000,38.000000,26.000000
2008-11-11,20,18.000000,,26.000000,39.000000,23.000000,38.000000,20.000000
2008-11-11,21,16.000000,,28.000000,37.000000,21.000000,33.000000,12.000000
2008-11-11,22,19.000000,,26.000000,36.000000,21.000000,29.000000,17.000000
2008-11-11,23,22.000000,,26.000000,36.000000,22.000000,33.000000,20.000000
2008-11-12,00,20.000000,,25.000000,34.000000,20.000000,33.000000,21.000000
2008-11-12,01,18.000000,,26.000000,33.000000,18.000000,30.000000,23.000000
2008-11-12,02,15.000000,,27.000000,32.000000,17.000000,31.000000,17.000000
2008-11-12,03,14.000000,,24.000000,31.000000,16.000000,30.000000,18.000000
2008-11-12,04,15.000000,,23.000000,28.000000,13.000000,31.000000,18.000000
2008-11-12,05,16.000000,,22.000000,28.000000,15.000000,28.000000,17.000000
2008-11-12,06,16.000000,,22.000000,29.000000,15.000000,25.000000,19.000000
2008-11-12,07,14.000000,,22.000000,30.000000,18.000000,27.000000,21.000000
2008-11-12,08,36.000000,,33.000000,41.000000,29.000000,33.000000,30.000000
2008-11-12,09,71.000000,,37.000000,48.000000,61.000000,35.000000,48.000000
2008-11-12,10,83.000000,,37.000000,38.000000,38.000000,35.000000,60.000000
2008-11-12,11,53.000000,,38.000000,31.000000,27.000000,37.000000,57.000000
2008-11-12,12,12.000000,,34.000000,25.000000,6.000000,44.000000,47.000000
2008-11-12,13,8.000000,,13.000000,18.000000,5.000000,44.000000,18.000000
2008-11-12,14,6.000000,,13.000000,17.000000,5.000000,30.000000,7.000000
2008-11-12,15,6.000000,,11.000000,16.000000,5.000000,20.000000,6.000000
2008-11-12,16,7.000000,,13.000000,16.000000,6.000000,22.000000,8.000000
2008-11-12,17,11.000000,,22.000000,19.000000,8.000000,23.000000,10.000000
2008-11-12,18,21.000000,,32.000000,33.000000,18.000000,36.000000,24.000000
2008-11-12,19,21.000000,,33.000000,37.000000,19.000000,44.000000,28.000000
2008-11-12,20,19.000000,,30.000000,37.000000,20.000000,42.000000,22.000000
2008-11-12,21,21.000000,,28.000000,37.000000,19.000000,39.000000,18.000000
2008-11-12,22,18.000000,,27.000000,35.000000,13.000000,37.000000,15.000000
2008-11-12,23,10.000000,,27.000000,33.000000,18.000000,14.000000,15.000000
2008-11-13,00,9.000000,,19.000000,35.000000,12.000000,,9.000000
2008-11-13,01,7.000000,,11.000000,30.000000,12.000000,,14.000000
2008-11-13,02,7.000000,,17.000000,30.000000,10.000000,,9.000000
2008-11-13,03,12.000000,,23.000000,25.000000,19.000000,,13.000000
2008-11-13,04,18.000000,,23.000000,20.000000,19.000000,,11.000000
2008-11-13,05,21.000000,,22.000000,28.000000,19.000000,,11.000000
2008-11-13,06,22.000000,,23.000000,29.000000,17.000000,,13.000000
2008-11-13,07,20.000000,,26.000000,34.000000,21.000000,,24.000000
2008-11-13,08,24.000000,,31.000000,33.000000,32.000000,,18.000000
2008-11-13,09,32.000000,,34.000000,28.000000,33.000000,,20.000000
2008-11-13,10,45.000000,,47.000000,30.000000,8.000000,,44.000000
2008-11-13,11,28.000000,,57.000000,27.000000,23.000000,,54.000000
2008-11-13,12,15.000000,,49.000000,33.000000,,,39.000000
2008-11-13,13,9.000000,,28.000000,23.000000,,,16.000000
2008-11-13,14,6.000000,,16.000000,18.000000,,,7.000000
2008-11-13,15,6.000000,,15.000000,16.000000,,,9.000000
2008-11-13,16,7.000000,,16.000000,18.000000,,,8.000000
2008-11-13,17,12.000000,,24.000000,24.000000,,,9.000000
2008-11-13,18,26.000000,,33.000000,38.000000,,,26.000000
2008-11-13,19,32.000000,,37.000000,46.000000,,,31.000000
2008-11-13,20,28.000000,,35.000000,46.000000,,,28.000000
2008-11-13,21,24.000000,,34.000000,46.000000,,,31.000000
2008-11-13,22,22.000000,,35.000000,45.000000,,,30.000000
2008-11-13,23,26.000000,,33.000000,38.000000,,,29.000000
2008-11-14,00,27.000000,,28.000000,33.000000,,,27.000000
2008-11-14,01,24.000000,,28.000000,33.000000,,,26.000000
2008-11-14,02,23.000000,,28.000000,29.000000,,,23.000000
2008-11-14,03,21.000000,,28.000000,32.000000,,,22.000000
2008-11-14,04,23.000000,,24.000000,31.000000,,,21.000000
2008-11-14,05,21.000000,,25.000000,32.000000,,,21.000000
2008-11-14,06,18.000000,,28.000000,33.000000,,,22.000000
2008-11-14,07,19.000000,,30.000000,36.000000,,,25.000000
2008-11-14,08,30.000000,,42.000000,44.000000,,,21.000000
2008-11-14,09,57.000000,,55.000000,39.000000,,,40.000000
2008-11-14,10,55.000000,,37.000000,37.000000,,,75.000000
2008-11-14,11,39.000000,,46.000000,35.000000,,,88.000000
2008-11-14,12,26.000000,,55.000000,38.000000,,,75.000000
2008-11-14,13,19.000000,,47.000000,30.000000,,,25.000000
2008-11-14,14,20.000000,,27.000000,26.000000,,,16.000000
2008-11-14,15,9.000000,,16.000000,25.000000,,,9.000000
2008-11-14,16,7.000000,,19.000000,23.000000,,,9.000000
2008-11-14,17,12.000000,,27.000000,32.000000,,,12.000000
2008-11-14,18,25.000000,,36.000000,44.000000,,,28.000000
2008-11-14,19,35.000000,,38.000000,50.000000,,,34.000000
2008-11-14,20,34.000000,,36.000000,50.000000,,,32.000000
2008-11-14,21,21.000000,,34.000000,47.000000,,,22.000000
2008-11-14,22,30.000000,,33.000000,47.000000,,,21.000000
2008-11-14,23,23.000000,,31.000000,45.000000,,,18.000000
2008-11-15,00,25.000000,,31.000000,45.000000,,,25.000000
2008-11-15,01,23.000000,,31.000000,41.000000,,,20.000000
2008-11-15,02,21.000000,,29.000000,37.000000,,,19.000000
2008-11-15,03,22.000000,,28.000000,35.000000,,,22.000000
2008-11-15,04,21.000000,,27.000000,36.000000,,,26.000000
2008-11-15,05,22.000000,,27.000000,34.000000,,,25.000000
2008-11-15,06,23.000000,,26.000000,35.000000,,,25.000000
2008-11-15,07,22.000000,,29.000000,37.000000,,,28.000000
2008-11-15,08,34.000000,,25.000000,34.000000,,,30.000000
2008-11-15,09,29.000000,,19.000000,32.000000,,,22.000000
2008-11-15,10,30.000000,,15.000000,34.000000,,,18.000000
2008-11-15,11,26.000000,,14.000000,32.000000,,,16.000000
2008-11-15,12,34.000000,,11.000000,25.000000,,,14.000000
2008-11-15,13,15.000000,,15.000000,34.000000,,,12.000000
2008-11-15,14,20.000000,,14.000000,34.000000,,,13.000000
2008-11-15,15,24.000000,,14.000000,35.000000,,,12.000000
2008-11-15,16,24.000000,,17.000000,38.000000,,,11.000000
2008-11-15,17,32.000000,,35.000000,24.000000,,,23.000000
2008-11-15,18,45.000000,,54.000000,35.000000,,,49.000000
2008-11-15,19,54.000000,,39.000000,42.000000,,,45.000000
2008-11-15,20,39.000000,,33.000000,40.000000,,,28.000000
2008-11-15,21,32.000000,,32.000000,33.000000,,,34.000000
2008-11-15,22,31.000000,,32.000000,31.000000,,,23.000000
2008-11-15,23,31.000000,,28.000000,34.000000,,,11.000000
2008-11-16,00,24.000000,,19.000000,31.000000,,,10.000000
2008-11-16,01,19.000000,,14.000000,25.000000,,,12.000000
2008-11-16,02,16.000000,,14.000000,22.000000,,,13.000000
2008-11-16,03,19.000000,,12.000000,21.000000,,,9.000000
2008-11-16,04,15.000000,,13.000000,18.000000,,,9.000000
2008-11-16,05,14.000000,,13.000000,21.000000,,,8.000000
2008-11-16,06,18.000000,,16.000000,23.000000,,,10.000000
2008-11-16,07,21.000000,,19.000000,27.000000,,,17.000000
2008-11-16,08,17.000000,,12.000000,23.000000,,,12.000000
2008-11-16,09,14.000000,,9.000000,21.000000,,,9.000000
2008-11-16,10,14.000000,,7.000000,22.000000,,,8.000000
2008-11-16,11,16.000000,,6.000000,22.000000,,,8.000000
2008-11-16,12,17.000000,,7.000000,23.000000,,,9.000000
2008-11-16,13,16.000000,,8.000000,22.000000,,,10.000000
2008-11-16,14,16.000000,,8.000000,19.000000,,,11.000000
2008-11-16,15,19.000000,,11.000000,18.000000,,,11.000000
2008-11-16,16,12.000000,,12.000000,18.000000,,,8.000000
2008-11-16,17,13.000000,,14.000000,16.000000,,,8.000000
2008-11-16,18,44.000000,,37.000000,33.000000,,,30.000000
2008-11-16,19,48.000000,,63.000000,49.000000,,,60.000000
2008-11-16,20,36.000000,,59.000000,54.000000,,,57.000000
2008-11-16,21,52.000000,,51.000000,58.000000,,,56.000000
2008-11-16,22,56.000000,,33.000000,46.000000,,,42.000000
2008-11-16,23,39.000000,,12.000000,34.000000,,,7.000000
2008-11-17,00,25.000000,,9.000000,28.000000,,,7.000000
2008-11-17,01,27.000000,,9.000000,22.000000,,,9.000000
2008-11-17,02,28.000000,,11.000000,22.000000,,,14.000000
2008-11-17,03,22.000000,,11.000000,16.000000,,,17.000000
2008-11-17,04,24.000000,,14.000000,13.000000,,,13.000000
2008-11-17,05,27.000000,,13.000000,19.000000,,,23.000000
2008-11-17,06,25.000000,,22.000000,24.000000,,,27.000000
2008-11-17,07,24.000000,,24.000000,23.000000,,,26.000000
2008-11-17,08,25.000000,,19.000000,25.000000,,,21.000000
2008-11-17,09,20.000000,,11.000000,23.000000,,,10.000000
2008-11-17,10,17.000000,,9.000000,22.000000,,,7.000000
2008-11-17,11,15.000000,,8.000000,21.000000,,,7.000000
2008-11-17,12,15.000000,,7.000000,21.000000,,,7.000000
2008-11-17,13,14.000000,,8.000000,22.000000,,,8.000000
2008-11-17,14,15.000000,,7.000000,23.000000,,,7.000000
2008-11-17,15,15.000000,,6.000000,25.000000,,20.000000,7.000000
2008-11-17,16,15.000000,,10.000000,27.000000,,24.000000,7.000000
2008-11-17,17,21.000000,,17.000000,33.000000,,32.000000,12.000000
2008-11-17,18,36.000000,,36.000000,47.000000,,45.000000,30.000000
2008-11-17,19,37.000000,,39.000000,51.000000,,42.000000,37.000000
2008-11-17,20,34.000000,,44.000000,49.000000,,45.000000,38.000000
2008-11-17,21,31.000000,,44.000000,49.000000,,43.000000,39.000000
2008-11-17,22,30.000000,,31.000000,35.000000,,25.000000,24.000000
2008-11-17,23,36.000000,,22.000000,25.000000,,23.000000,10.000000
2008-11-18,00,24.000000,,28.000000,20.000000,,19.000000,6.000000
2008-11-18,01,11.000000,,11.000000,18.000000,,15.000000,5.000000
2008-11-18,02,9.000000,,6.000000,16.000000,,13.000000,4.000000
2008-11-18,03,11.000000,,7.000000,15.000000,,13.000000,4.000000
2008-11-18,04,21.000000,,10.000000,17.000000,,15.000000,4.000000
2008-11-18,05,25.000000,,15.000000,22.000000,,27.000000,4.000000
2008-11-18,06,27.000000,,25.000000,28.000000,,31.000000,8.000000
2008-11-18,07,28.000000,,28.000000,35.000000,,36.000000,24.000000
2008-11-18,08,30.000000,,26.000000,34.000000,,34.000000,31.000000
2008-11-18,09,30.000000,,17.000000,27.000000,,28.000000,22.000000
2008-11-18,10,28.000000,,16.000000,23.000000,,23.000000,12.000000
2008-11-18,11,22.000000,,9.000000,22.000000,,21.000000,10.000000
2008-11-18,12,19.000000,,7.000000,22.000000,10.000000,23.000000,10.000000
2008-11-18,13,18.000000,,7.000000,25.000000,11.000000,21.000000,11.000000
2008-11-18,14,20.000000,,8.000000,24.000000,11.000000,25.000000,9.000000
2008-11-18,15,20.000000,,10.000000,25.000000,12.000000,25.000000,10.000000
2008-11-18,16,26.000000,,16.000000,31.000000,19.000000,29.000000,15.000000
2008-11-18,17,35.000000,,27.000000,34.000000,30.000000,34.000000,24.000000
2008-11-18,18,43.000000,,46.000000,48.000000,40.000000,49.000000,47.000000
2008-11-18,19,42.000000,,49.000000,54.000000,41.000000,51.000000,47.000000
2008-11-18,20,39.000000,,44.000000,54.000000,38.000000,52.000000,46.000000
2008-11-18,21,37.000000,,33.000000,46.000000,39.000000,35.000000,39.000000
2008-11-18,22,35.000000,,20.000000,41.000000,33.000000,23.000000,23.000000
2008-11-18,23,26.000000,,17.000000,36.000000,26.000000,19.000000,15.000000
2008-11-19,00,23.000000,,17.000000,22.000000,22.000000,24.000000,12.000000
2008-11-19,01,17.000000,,14.000000,14.000000,13.000000,18.000000,15.000000
2008-11-19,02,18.000000,,12.000000,14.000000,21.000000,16.000000,12.000000
2008-11-19,03,20.000000,,10.000000,13.000000,17.000000,16.000000,8.000000
2008-11-19,04,18.000000,,10.000000,17.000000,17.000000,15.000000,7.000000
2008-11-19,05,15.000000,,14.000000,23.000000,22.000000,18.000000,6.000000
2008-11-19,06,25.000000,,23.000000,31.000000,23.000000,29.000000,14.000000
2008-11-19,07,29.000000,,28.000000,38.000000,24.000000,35.000000,28.000000
2008-11-19,08,29.000000,,22.000000,32.000000,21.000000,32.000000,22.000000
2008-11-19,09,23.000000,,12.000000,27.000000,14.000000,23.000000,16.000000
2008-11-19,10,19.000000,,10.000000,25.000000,11.000000,21.000000,13.000000
2008-11-19,11,18.000000,,9.000000,24.000000,10.000000,18.000000,12.000000
2008-11-19,12,20.000000,,8.000000,21.000000,11.000000,20.000000,12.000000
2008-11-19,13,23.000000,,10.000000,20.000000,11.000000,20.000000,11.000000
2008-11-19,14,28.000000,,10.000000,22.000000,12.000000,18.000000,13.000000
2008-11-19,15,34.000000,,11.000000,20.000000,14.000000,18.000000,13.000000
2008-11-19,16,29.000000,,11.000000,21.000000,19.000000,24.000000,15.000000
2008-11-19,17,25.000000,,23.000000,32.000000,26.000000,22.000000,18.000000
2008-11-19,18,50.000000,,44.000000,50.000000,41.000000,46.000000,50.000000
2008-11-19,19,51.000000,,49.000000,57.000000,48.000000,51.000000,48.000000
2008-11-19,20,45.000000,,42.000000,57.000000,43.000000,40.000000,39.000000
2008-11-19,21,40.000000,,40.000000,57.000000,39.000000,35.000000,40.000000
2008-11-19,22,38.000000,,46.000000,60.000000,41.000000,37.000000,39.000000
2008-11-19,23,35.000000,,50.000000,57.000000,40.000000,58.000000,37.000000
2008-11-20,00,33.000000,,44.000000,47.000000,35.000000,48.000000,39.000000
2008-11-20,01,29.000000,,35.000000,42.000000,29.000000,38.000000,41.000000
2008-11-20,02,30.000000,,31.000000,28.000000,29.000000,35.000000,41.000000
2008-11-20,03,31.000000,,30.000000,20.000000,27.000000,37.000000,35.000000
2008-11-20,04,30.000000,,30.000000,19.000000,26.000000,31.000000,34.000000
2008-11-20,05,29.000000,,28.000000,29.000000,24.000000,34.000000,31.000000
2008-11-20,06,26.000000,,29.000000,37.000000,24.000000,32.000000,31.000000
2008-11-20,07,25.000000,,27.000000,38.000000,25.000000,35.000000,30.000000
2008-11-20,08,33.000000,,26.000000,33.000000,28.000000,35.000000,30.000000
2008-11-20,09,41.000000,,19.000000,31.000000,23.000000,26.000000,28.000000
2008-11-20,10,36.000000,,14.000000,26.000000,15.000000,23.000000,21.000000
2008-11-20,11,22.000000,,11.000000,24.000000,10.000000,23.000000,15.000000
2008-11-20,12,27.000000,,11.000000,23.000000,12.000000,23.000000,18.000000
2008-11-20,13,28.000000,,11.000000,22.000000,12.000000,21.000000,16.000000
2008-11-20,14,26.000000,,11.000000,20.000000,14.000000,20.000000,23.000000
2008-11-20,15,24.000000,,8.000000,22.000000,12.000000,21.000000,22.000000
2008-11-20,16,29.000000,,11.000000,15.000000,11.000000,23.000000,18.000000
2008-11-20,17,41.000000,,12.000000,22.000000,18.000000,30.000000,26.000000
2008-11-20,18,61.000000,,56.000000,45.000000,39.000000,46.000000,64.000000
2008-11-20,19,62.000000,,75.000000,54.000000,45.000000,68.000000,70.000000
2008-11-20,20,59.000000,,69.000000,58.000000,46.000000,65.000000,69.000000
2008-11-20,21,54.000000,,72.000000,56.000000,41.000000,55.000000,67.000000
2008-11-20,22,48.000000,,62.000000,61.000000,40.000000,74.000000,67.000000
2008-11-20,23,44.000000,,56.000000,58.000000,38.000000,62.000000,63.000000
2008-11-21,00,45.000000,,55.000000,43.000000,38.000000,54.000000,59.000000
2008-11-21,01,48.000000,,44.000000,24.000000,32.000000,34.000000,47.000000
2008-11-21,02,42.000000,,32.000000,21.000000,31.000000,26.000000,46.000000
2008-11-21,03,36.000000,,23.000000,19.000000,27.000000,27.000000,41.000000
2008-11-21,04,30.000000,,19.000000,19.000000,24.000000,27.000000,33.000000
2008-11-21,05,29.000000,,23.000000,22.000000,24.000000,33.000000,26.000000
2008-11-21,06,27.000000,,25.000000,29.000000,22.000000,33.000000,28.000000
2008-11-21,07,27.000000,,25.000000,34.000000,22.000000,34.000000,27.000000
2008-11-21,08,27.000000,,21.000000,31.000000,20.000000,28.000000,23.000000
2008-11-21,09,25.000000,,13.000000,27.000000,18.000000,25.000000,14.000000
2008-11-21,10,18.000000,,8.000000,25.000000,12.000000,22.000000,9.000000
2008-11-21,11,19.000000,,7.000000,22.000000,10.000000,21.000000,8.000000
2008-11-21,12,15.000000,,8.000000,21.000000,10.000000,21.000000,10.000000
2008-11-21,13,17.000000,,10.000000,23.000000,10.000000,22.000000,10.000000
2008-11-21,14,18.000000,,10.000000,20.000000,11.000000,23.000000,11.000000
2008-11-21,15,17.000000,,9.000000,24.000000,11.000000,25.000000,10.000000
2008-11-21,16,18.000000,,11.000000,30.000000,15.000000,26.000000,10.000000
2008-11-21,17,28.000000,,21.000000,38.000000,20.000000,34.000000,15.000000
2008-11-21,18,41.000000,,37.000000,52.000000,37.000000,52.000000,38.000000
2008-11-21,19,44.000000,,46.000000,55.000000,42.000000,49.000000,51.000000
2008-11-21,20,40.000000,,36.000000,48.000000,33.000000,38.000000,37.000000
2008-11-21,21,34.000000,,24.000000,35.000000,26.000000,30.000000,30.000000
2008-11-21,22,27.000000,,27.000000,27.000000,19.000000,29.000000,22.000000
2008-11-21,23,25.000000,,22.000000,25.000000,19.000000,32.000000,14.000000
2008-11-22,00,26.000000,,20.000000,26.000000,21.000000,29.000000,10.000000
2008-11-22,01,25.000000,,15.000000,24.000000,21.000000,21.000000,8.000000
2008-11-22,02,15.000000,,10.000000,20.000000,17.000000,18.000000,8.000000
2008-11-22,03,23.000000,,13.000000,21.000000,16.000000,20.000000,10.000000
2008-11-22,04,23.000000,,12.000000,20.000000,17.000000,22.000000,9.000000
2008-11-22,05,24.000000,,14.000000,27.000000,20.000000,26.000000,9.000000
2008-11-22,06,25.000000,,19.000000,31.000000,21.000000,29.000000,21.000000
2008-11-22,07,24.000000,,23.000000,33.000000,22.000000,30.000000,23.000000
2008-11-22,08,24.000000,,17.000000,30.000000,17.000000,28.000000,19.000000
2008-11-22,09,21.000000,,11.000000,26.000000,14.000000,23.000000,14.000000
2008-11-22,10,18.000000,,8.000000,22.000000,11.000000,20.000000,10.000000
2008-11-22,11,20.000000,,9.000000,23.000000,10.000000,19.000000,11.000000
2008-11-22,12,18.000000,,9.000000,23.000000,9.000000,19.000000,11.000000
2008-11-22,13,20.000000,,8.000000,23.000000,8.000000,20.000000,9.000000
2008-11-22,14,20.000000,,9.000000,23.000000,11.000000,23.000000,12.000000
2008-11-22,15,21.000000,,10.000000,21.000000,12.000000,22.000000,11.000000
2008-11-22,16,16.000000,,12.000000,21.000000,12.000000,23.000000,9.000000
2008-11-22,17,16.000000,,14.000000,33.000000,20.000000,24.000000,12.000000
2008-11-22,18,39.000000,,38.000000,54.000000,44.000000,33.000000,18.000000
2008-11-22,19,39.000000,,37.000000,53.000000,32.000000,45.000000,31.000000
2008-11-22,20,40.000000,,37.000000,51.000000,35.000000,43.000000,31.000000
2008-11-22,21,37.000000,,39.000000,55.000000,35.000000,37.000000,35.000000
2008-11-22,22,35.000000,,40.000000,57.000000,36.000000,25.000000,37.000000
2008-11-22,23,36.000000,,50.000000,55.000000,30.000000,42.000000,36.000000
2008-11-23,00,35.000000,,41.000000,50.000000,29.000000,53.000000,35.000000
2008-11-23,01,30.000000,,29.000000,41.000000,29.000000,30.000000,33.000000
2008-11-23,02,29.000000,,29.000000,31.000000,25.000000,28.000000,19.000000
2008-11-23,03,25.000000,,26.000000,27.000000,23.000000,32.000000,27.000000
2008-11-23,04,25.000000,,22.000000,24.000000,20.000000,27.000000,28.000000
2008-11-23,05,24.000000,,16.000000,25.000000,20.000000,25.000000,26.000000
2008-11-23,06,21.000000,,20.000000,26.000000,18.000000,28.000000,23.000000
2008-11-23,07,21.000000,,19.000000,28.000000,18.000000,28.000000,22.000000
2008-11-23,08,22.000000,,13.000000,26.000000,17.000000,25.000000,16.000000
2008-11-23,09,19.000000,,9.000000,24.000000,11.000000,20.000000,12.000000
2008-11-23,10,17.000000,,7.000000,24.000000,9.000000,19.000000,9.000000
2008-11-23,11,18.000000,,7.000000,21.000000,10.000000,20.000000,10.000000
2008-11-23,12,18.000000,,7.000000,22.000000,8.000000,20.000000,11.000000
2008-11-23,13,17.000000,,6.000000,21.000000,7.000000,20.000000,10.000000
2008-11-23,14,13.000000,,10.000000,19.000000,10.000000,23.000000,11.000000
2008-11-23,15,15.000000,,14.000000,25.000000,12.000000,25.000000,12.000000
2008-11-23,16,19.000000,,13.000000,25.000000,11.000000,24.000000,10.000000
2008-11-23,17,28.000000,,15.000000,36.000000,21.000000,29.000000,11.000000
2008-11-23,18,35.000000,,36.000000,72.000000,64.000000,45.000000,23.000000
2008-11-23,19,37.000000,,43.000000,70.000000,44.000000,58.000000,32.000000
2008-11-23,20,38.000000,,47.000000,69.000000,38.000000,59.000000,29.000000
2008-11-23,21,33.000000,,49.000000,69.000000,41.000000,60.000000,30.000000
2008-11-23,22,24.000000,,45.000000,69.000000,40.000000,57.000000,17.000000
2008-11-23,23,30.000000,,39.000000,61.000000,36.000000,46.000000,29.000000
2008-11-24,00,38.000000,,36.000000,56.000000,36.000000,50.000000,39.000000
2008-11-24,01,35.000000,,41.000000,55.000000,31.000000,49.000000,36.000000
2008-11-24,02,35.000000,,39.000000,53.000000,28.000000,46.000000,34.000000
2008-11-24,03,31.000000,,35.000000,41.000000,26.000000,37.000000,34.000000
2008-11-24,04,28.000000,,33.000000,23.000000,28.000000,34.000000,37.000000
2008-11-24,05,30.000000,,32.000000,28.000000,23.000000,37.000000,35.000000
2008-11-24,06,28.000000,,29.000000,38.000000,23.000000,38.000000,34.000000
2008-11-24,07,26.000000,,29.000000,41.000000,27.000000,35.000000,35.000000
2008-11-24,08,32.000000,,31.000000,38.000000,31.000000,37.000000,38.000000
2008-11-24,09,51.000000,,30.000000,31.000000,26.000000,30.000000,44.000000
2008-11-24,10,51.000000,,22.000000,29.000000,33.000000,27.000000,41.000000
2008-11-24,11,34.000000,,14.000000,25.000000,15.000000,25.000000,22.000000
2008-11-24,12,30.000000,,13.000000,23.000000,12.000000,24.000000,21.000000
2008-11-24,13,33.000000,,14.000000,20.000000,15.000000,25.000000,21.000000
2008-11-24,14,27.000000,,15.000000,23.000000,13.000000,28.000000,22.000000
2008-11-24,15,27.000000,,12.000000,26.000000,12.000000,24.000000,16.000000
2008-11-24,16,24.000000,,12.000000,32.000000,13.000000,27.000000,15.000000
2008-11-24,17,29.000000,,22.000000,33.000000,23.000000,39.000000,22.000000
2008-11-24,18,57.000000,,55.000000,40.000000,44.000000,66.000000,51.000000
2008-11-24,19,55.000000,,64.000000,56.000000,50.000000,72.000000,61.000000
2008-11-24,20,51.000000,,68.000000,68.000000,43.000000,62.000000,51.000000
2008-11-24,21,44.000000,,66.000000,71.000000,47.000000,72.000000,47.000000
2008-11-24,22,41.000000,,33.000000,60.000000,49.000000,56.000000,45.000000
2008-11-24,23,27.000000,,34.000000,33.000000,44.000000,48.000000,12.000000
2008-11-25,00,33.000000,,32.000000,27.000000,28.000000,46.000000,9.000000
2008-11-25,01,34.000000,,28.000000,19.000000,22.000000,29.000000,15.000000
2008-11-25,02,31.000000,,16.000000,15.000000,19.000000,18.000000,14.000000
2008-11-25,03,24.000000,,15.000000,17.000000,16.000000,16.000000,9.000000
2008-11-25,04,21.000000,,11.000000,21.000000,21.000000,17.000000,9.000000
2008-11-25,05,21.000000,,13.000000,24.000000,19.000000,26.000000,11.000000
2008-11-25,06,23.000000,,23.000000,33.000000,22.000000,31.000000,21.000000
2008-11-25,07,23.000000,,24.000000,35.000000,22.000000,33.000000,25.000000
2008-11-25,08,24.000000,,24.000000,32.000000,20.000000,31.000000,24.000000
2008-11-25,09,24.000000,,13.000000,27.000000,15.000000,24.000000,19.000000
2008-11-25,10,18.000000,,8.000000,24.000000,12.000000,20.000000,10.000000
2008-11-25,11,17.000000,,7.000000,23.000000,10.000000,18.000000,9.000000
2008-11-25,12,18.000000,,7.000000,23.000000,9.000000,18.000000,9.000000
2008-11-25,13,20.000000,,8.000000,25.000000,10.000000,20.000000,9.000000
2008-11-25,14,20.000000,,8.000000,21.000000,8.000000,20.000000,11.000000
2008-11-25,15,19.000000,,7.000000,23.000000,9.000000,20.000000,9.000000
2008-11-25,16,15.000000,,9.000000,20.000000,12.000000,22.000000,10.000000
2008-11-25,17,16.000000,,15.000000,34.000000,19.000000,24.000000,15.000000
2008-11-25,18,43.000000,,34.000000,51.000000,35.000000,43.000000,37.000000
2008-11-25,19,45.000000,,38.000000,54.000000,37.000000,45.000000,43.000000
2008-11-25,20,38.000000,,51.000000,55.000000,36.000000,30.000000,43.000000
2008-11-25,21,33.000000,,48.000000,55.000000,33.000000,35.000000,41.000000
2008-11-25,22,34.000000,,48.000000,55.000000,32.000000,47.000000,35.000000
2008-11-25,23,31.000000,,48.000000,49.000000,31.000000,51.000000,32.000000
2008-11-26,00,28.000000,,42.000000,34.000000,32.000000,47.000000,30.000000
2008-11-26,01,30.000000,,28.000000,25.000000,26.000000,29.000000,34.000000
2008-11-26,02,31.000000,,23.000000,22.000000,24.000000,24.000000,32.000000
2008-11-26,03,29.000000,,22.000000,,22.000000,24.000000,30.000000
2008-11-26,04,29.000000,,14.000000,,21.000000,20.000000,24.000000
2008-11-26,05,26.000000,,17.000000,,20.000000,28.000000,17.000000
